Orthogroup	WB_id	WB_alias	seqname	N2	QX1410	NIC58
OG0009407	WBGene00008528	F02E9.1	F02E9.1	F02E9.1.1	QX1410.7063	NIC58.1853
OG0009408	WBGene00003014	lin-28	F02E9.2	F02E9.2a.1	QX1410.7064	NIC58.1854
OG0009409	WBGene00008531	F02E9.7	F02E9.7	F02E9.7.1	QX1410.7065	NIC58.1855
OG0009410	WBGene00004117	sin-3	F02E9.4	F02E9.4b.1	QX1410.7066	NIC58.1856
OG0009411	WBGene00008530	F02E9.5	F02E9.5	F02E9.5a.1	QX1410.7067	NIC58.1857
OG0009412	WBGene00020398	cerk-1	T10B11.2	T10B11.2.1	QX1410.7068	NIC58.1858
OG0009413	WBGene00008532	dpt-1	F02E9.9	F02E9.9b.1	QX1410.7070	NIC58.1860
OG0009414	WBGene00020399	ztf-4	T10B11.3	T10B11.3.1	QX1410.7073	NIC58.1863
OG0009415	WBGene00016745	C48B6.9	C48B6.9	C48B6.9.2	QX1410.7074	NIC58.1864
OG0009416	WBGene00016744	bbs-9	C48B6.8	C48B6.8.1	QX1410.7076	NIC58.1865
OG0009417	WBGene00016740	C48B6.2	C48B6.2	C48B6.2.1	QX1410.7077	NIC58.1867
OG0009418	WBGene00016741	C48B6.3	C48B6.3	C48B6.3.1	QX1410.7078	NIC58.1868
OG0009419	WBGene00004879	smg-1	C48B6.6	C48B6.6b.1	QX1410.7079	NIC58.1869
OG0009420	WBGene00044898	let-383	T21G5.6	T21G5.6.1	QX1410.7081	NIC58.1874
OG0009421	WBGene00306081	T21G5.12	T21G5.12	T21G5.12.1	QX1410.7083	NIC58.1873
OG0009422	WBGene00006423	asd-2	T21G5.5	T21G5.5d.2	QX1410.7084	NIC58.1872
OG0009423	WBGene00019246	rpb-5	H27M09.2	H27M09.2.1	QX1410.7086	NIC58.1876
OG0009424	WBGene00001075	dpy-14	H27M09.4	H27M09.4.1	QX1410.7095	NIC58.1882
OG0009425	WBGene00001056	dpf-3	K02F2.1	K02F2.1a.1	QX1410.7096	NIC58.1883
OG0009426	WBGene00019323	teg-4	K02F2.3	K02F2.3.1	QX1410.7098	NIC58.1887
OG0009427	WBGene00004778	ser-3	K02F2.6	K02F2.6.1	QX1410.7099	NIC58.1888
OG0009428	WBGene00006740	ulp-5	K02F2.4	K02F2.4.1	QX1410.7100	NIC58.1889
OG0009429	WBGene00019324	K02F2.5	K02F2.5	K02F2.5.1	QX1410.7103	NIC58.1890
OG0009430	WBGene00304811	E02D9.3	E02D9.3	E02D9.3.1	QX1410.7105	NIC58.1891
OG0009431	WBGene00016494	C37A2.8	C37A2.8	C37A2.8a.1	QX1410.7107	NIC58.1892
OG0009432	WBGene00004110	pqn-20	C37A2.2	C37A2.2.1	QX1410.7109	NIC58.1893
OG0009433	WBGene00016492	C37A2.6	C37A2.6	C37A2.6.1	QX1410.7111	NIC58.1895
OG0009434	WBGene00018003	F33D11.6	F33D11.6	F33D11.6.1	QX1410.7114, QX1410.7133	NA
OG0009435	WBGene00000871	cye-1	C37A2.4	C37A2.4a.1	QX1410.7115	NIC58.1896
OG0009436	WBGene00004111	pqn-21	C37A2.5	C37A2.5b.1	QX1410.7116	NIC58.1897
OG0009437	WBGene00006819	unc-87	F08B6.4	F08B6.4a.1	QX1410.7117	NIC58.1898
OG0009438	WBGene00015236	B0511.11	B0511.11	B0511.11.1	QX1410.7119	NIC58.1900
OG0009439	WBGene00015237	B0511.12	B0511.12	B0511.12a.1	QX1410.7120	NIC58.1901
OG0009440	WBGene00001432	fkb-7	B0511.1	B0511.1.1	QX1410.7123	NIC58.1902
OG0009441	WBGene00016387	kbp-5	C34B2.2	C34B2.2.1	QX1410.7143	NIC58.1915
OG0009442	WBGene00016396	C34B2.11	C34B2.11	C34B2.11.1	QX1410.7144	NIC58.1916
OG0009443	WBGene00044646	B0205.14	B0205.14	B0205.14.1	QX1410.7148	NIC58.1920
OG0009444	WBGene00015022	B0205.8	B0205.8	B0205.8.1	QX1410.7153	NIC58.1922
OG0009445	WBGene00004466	rpn-10	B0205.3	B0205.3.1	QX1410.7155	NIC58.1923
OG0009446	WBGene00015025	mrpl-9	B0205.11	B0205.11.1	QX1410.7156	NIC58.1924
OG0009447	WBGene00002191	kin-3	B0205.7	B0205.7.1	QX1410.7157	NIC58.1925
OG0009448	WBGene00015021	nfs-1	B0205.6	B0205.6.1	QX1410.7158	NIC58.1926
OG0009449	WBGene00015019	B0205.4	B0205.4	B0205.4.1	QX1410.7159	NIC58.1927
OG0009450	WBGene00000912	daf-16	R13H8.1	R13H8.1h.1	QX1410.7160	NIC58.1928
OG0009451	WBGene00018908	fncm-1	F56A3.1	F56A3.1.1	QX1410.7166	NIC58.1929
OG0009452	WBGene00016328	pde-5	C32E12.2	C32E12.2.1	QX1410.7167	NIC58.1930
OG0009453	WBGene00016329	osr-1	C32E12.3	C32E12.3.1	QX1410.7171	NIC58.1931
OG0009454	WBGene00016330	C32E12.4	C32E12.4	C32E12.4.1	QX1410.7176	NIC58.1936
OG0009455	WBGene00015092	mrpl-47	B0261.4	B0261.4a.1	QX1410.7178	NIC58.1941
OG0009456	WBGene00015094	B0261.6	B0261.6	B0261.6a.1	QX1410.7180	NIC58.4972
OG0009457	WBGene00195057	B0261.9	B0261.9	B0261.9.1	QX1410.7182	NIC58.2234
OG0009458	WBGene00015095	B0261.7	B0261.7	B0261.7.1	QX1410.7184	NIC58.1943
OG0009459	WBGene00015312	C01G8.1	C01G8.1	C01G8.1a.1	QX1410.7190	NIC58.1947
OG0009460	WBGene00000540	cln-3.2	C01G8.2	C01G8.2.1	QX1410.7191	NIC58.1948
OG0009461	WBGene00000965	dhs-1	C01G8.3	C01G8.3.1	QX1410.7193	NIC58.1949
OG0009462	WBGene00001022	dnj-4	C01G8.4	C01G8.4.2	QX1410.7194	NIC58.1950
OG0009463	WBGene00001333	erm-1	C01G8.5	C01G8.5b.1	QX1410.7195	NIC58.1951
OG0009464	WBGene00020693	lron-8	T22E7.1	T22E7.1a.1	QX1410.7197	NIC58.1952
OG0009465	WBGene00020694	dhhc-11	T22E7.2	T22E7.2.1	QX1410.7198	NIC58.1953
OG0009466	WBGene00045483	oxy-5	F56H1.7	F56H1.7.1	QX1410.7199	NIC58.1955
OG0009467	WBGene00018995	ccpp-1	F56H1.5	F56H1.5.1	QX1410.7200	NIC58.1958
OG0009468	WBGene00000493	che-14	F56H1.1	F56H1.1.1	QX1410.7201	NIC58.1959
OG0009469	WBGene00004505	rpt-5	F56H1.4	F56H1.4.1	QX1410.7203	NIC58.1962
OG0009470	WBGene00044305	rad-8	F56H1.6	F56H1.6.1	QX1410.7204	NIC58.1961
OG0009471	WBGene00015944	C18A3.7	C18A3.7	C18A3.7.1	QX1410.7205	NIC58.1363
OG0009472	WBGene00020378	T09B4.4	T09B4.4	T09B4.4.1	QX1410.7214	NIC58.1971
OG0009473	WBGene00020382	T09B4.8	T09B4.8	T09B4.8.1	QX1410.7216	NIC58.1977
OG0009474	WBGene00020379	T09B4.5	T09B4.5	T09B4.5.1	QX1410.7218	NIC58.1979
OG0009475	WBGene00020380	T09B4.6	T09B4.6	T09B4.6.1	QX1410.7219	NIC58.1980
OG0009476	WBGene00018979	ttr-55	F56F4.2	F56F4.2.1	QX1410.7232	NIC58.1993
OG0009477	WBGene00305131	F54H12.10	F54H12.10	F54H12.10.1	QX1410.7233	NIC58.1994
OG0009478	WBGene00010129	F55G11.10	F55G11.10	F55G11.10.1	QX1410.7234	NIC58.1995
OG0009479	WBGene00003878	pept-3	F56F4.5	F56F4.5.1	QX1410.7238	NIC58.1999
OG0009480	WBGene00020838	trak-1	T27A3.1	T27A3.1a.1	QX1410.7239	NIC58.2000
OG0009481	WBGene00020842	nmrk-1	T27A3.6	T27A3.6.1	QX1410.7244	NIC58.2003
OG0009482	WBGene00044611	T27A3.8	T27A3.8	T27A3.8.1	QX1410.7245	NIC58.2004
OG0009483	WBGene00020841	T27A3.5	T27A3.5	T27A3.5.1	QX1410.7246	NIC58.2005
OG0009484	WBGene00022455	tyms-1	Y110A7A.4	Y110A7A.4.1	QX1410.7255	NIC58.1688
OG0009485	WBGene00022748	oaz-1	ZK484.1	ZK484.1a.1	QX1410.7262	NIC58.1909
OG0009486	NA	NA	NA	NA	QX1410.7263, QX1410.7264, QX1410.7268	NA
OG0009487	WBGene00022752	ZK484.6	ZK484.6	ZK484.6.1	QX1410.7266	NIC58.2011
OG0009488	WBGene00017365	F10G2.4	F10G2.4	F10G2.4.1	QX1410.7273	NIC58.4019
OG0009489	WBGene00016159	pigo-1	C27A12.9	C27A12.9.1	QX1410.7275	NIC58.2019
OG0009490	WBGene00023409	mbd-2	C27A12.10	C27A12.10.1	QX1410.7276	NIC58.2018
OG0009491	WBGene00022749	ZK484.3	ZK484.3	ZK484.3.1	QX1410.7277	NIC58.2020
OG0009492	WBGene00022750	tres-1	ZK484.4	ZK484.4.1	QX1410.7278	NIC58.2021
OG0009493	WBGene00000429	ceh-2	C27A12.5	C27A12.5.1	QX1410.7281	NIC58.2024
OG0009494	WBGene00012210, WBGene00022667	W02D9.4, ZK154.5	W02D9.4, ZK154.5	W02D9.4.1, ZK154.5.1	QX1410.7282	NA
OG0009495	WBGene00022837	ceh-45	ZK993.1	ZK993.1a.1	QX1410.7288	NIC58.2028
OG0009496	WBGene00021689	Y48G8AL.10	Y48G8AL.10	Y48G8AL.10a.1	QX1410.7289	NIC58.2029
OG0009497	WBGene00000165	aps-3	Y48G8AL.14	Y48G8AL.14.1	QX1410.7290	NIC58.2030
OG0009498	WBGene00004429	rpl-17	Y48G8AL.8	Y48G8AL.8.1	QX1410.7291	NIC58.2031
OG0009499	WBGene00021687	Y48G8AL.7	Y48G8AL.7	Y48G8AL.7.1	QX1410.7292	NIC58.2032
OG0009500	WBGene00003400	dapk-1	K12C11.4	K12C11.4a.1	QX1410.7295	NIC58.2034
OG0009501	WBGene00021693	Y48G8AR.2	Y48G8AR.2	Y48G8AR.2.1	QX1410.7298	NIC58.2038
OG0009502	WBGene00001816	haf-6	Y48G8AL.11	Y48G8AL.11a.1	QX1410.7300	NIC58.2039
OG0009503	WBGene00004880	smg-2	Y48G8AL.6	Y48G8AL.6.1	QX1410.7301	NIC58.2040
OG0009504	WBGene00021686	nsun-2	Y48G8AL.5	Y48G8AL.5a.1	QX1410.7302	NIC58.2041
OG0009505	WBGene00021685	herc-1	Y48G8AL.1	Y48G8AL.1a.1	QX1410.7304	NIC58.2043
OG0009506	WBGene00001707	grh-1	Y48G8AR.1	Y48G8AR.1b.1	QX1410.7310	NIC58.2048
OG0009507	WBGene00017490, WBGene00017500	pud-2.1, pud-2.2	F15E11.1, F15E11.14	F15E11.1.1, F15E11.14.1	QX1410.7316	NA
OG0009508	WBGene00017499, WBGene00021236	pud-1.1, pud-1.2	F15E11.13, Y19D10B.7	F15E11.13.1, Y19D10B.7.1	QX1410.7317	NA
OG0009509	WBGene00016458	C35E7.6	C35E7.6	C35E7.6.1	QX1410.7319	NIC58.2053
OG0009510	WBGene00016454	C35E7.2	C35E7.2	C35E7.2a.1	QX1410.7322	NIC58.2058
OG0009511	WBGene00016463	C35E7.11	C35E7.11	C35E7.11.1	QX1410.7323	NIC58.2057
OG0009512	WBGene00021384	Y37F4.3	Y37F4.3	Y37F4.3.1	QX1410.7328	NIC58.2059
OG0009513	WBGene00021383	Y37F4.2	Y37F4.2	Y37F4.2.1	QX1410.7330	NIC58.2061
OG0009514	WBGene00008272	C53B4.2	C53B4.2	C53B4.2.1	QX1410.7331	NIC58.2063
OG0009515	WBGene00021388	Y37F4.7	Y37F4.7	Y37F4.7.1	QX1410.7340	NIC58.2084
OG0009516	WBGene00044289	Y37F4.8	Y37F4.8	Y37F4.8.1	QX1410.7341	NIC58.2083
OG0009517	WBGene00021387	Y37F4.6	Y37F4.6	Y37F4.6.1	QX1410.7342	NIC58.2080
OG0009518	WBGene00020859	bath-25	T27C10.4	T27C10.4.1	QX1410.7343	NIC58.2079
OG0009519	WBGene00003068	lrk-1	T27C10.6	T27C10.6.1	QX1410.7354	NIC58.2091
OG0009520	WBGene00077519	T27C10.8	T27C10.8	T27C10.8.1	QX1410.7355	NIC58.2090
OG0009521	WBGene00020858	mop-25.3	T27C10.3	T27C10.3.1	QX1410.7356	NIC58.2092
OG0009522	WBGene00018626	F49D11.2	F49D11.2	F49D11.2.1	QX1410.7360	NIC58.2096
OG0009523	WBGene00007214	C01A2.2	C01A2.2	C01A2.2a.1	QX1410.7364	NIC58.2100
OG0009524	WBGene00011548	T06G6.6	T06G6.6	T06G6.6a.1	QX1410.7368	NIC58.2950
OG0009525	WBGene00011551	T06G6.12	T06G6.12	T06G6.12.1	QX1410.7369	NIC58.2951
OG0009526	WBGene00006889	pfd-3	T06G6.9	T06G6.9.1	QX1410.7370	NIC58.2952
OG0009527	WBGene00012192	W02A11.1	W02A11.1	W02A11.1.1	QX1410.7371	NIC58.2953
OG0009528	WBGene00012193	vps-25	W02A11.2	W02A11.2.1	QX1410.7372	NIC58.2954
OG0009529	WBGene00012194	toe-4	W02A11.3	W02A11.3.1	QX1410.7373	NIC58.2955
OG0009530	WBGene00006700	uba-2	W02A11.4	W02A11.4.1	QX1410.7374	NIC58.2956
OG0009531	WBGene00004475	rps-6	Y71A12B.1	Y71A12B.1a.1	QX1410.7375	NIC58.2957
OG0009532	WBGene00013506	usp-3	Y71A12B.9	Y71A12B.9.1	QX1410.7376	NIC58.2958
OG0009533	WBGene00012235	W04A4.6	W04A4.6	W04A4.6.1	QX1410.7382	NIC58.2944
OG0009534	WBGene00006616	trp-4	Y71A12B.4	Y71A12B.4.1	QX1410.7384	NIC58.2942
OG0009535	WBGene00012241	W04A8.6	W04A8.6	W04A8.6a.1	QX1410.7388	NIC58.2938
OG0009536	WBGene00012365	W09G3.1	W09G3.1	W09G3.1a.1	QX1410.7390	NIC58.2933
OG0009537	WBGene00012369	W09G3.6	W09G3.6	W09G3.6a.1	QX1410.7391	NIC58.2932
OG0009538	WBGene00012371	W09G3.8	W09G3.8	W09G3.8a.1	QX1410.7393	NIC58.2931
OG0009539	WBGene00012366	maea-1	W09G3.2	W09G3.2.1	QX1410.7394	NIC58.2930
OG0009540	WBGene00044065	tag-229	W09G3.3	W09G3.3.1	QX1410.7395	NIC58.2929
OG0009541	WBGene00012039	T26E3.6	T26E3.6	T26E3.6.1	QX1410.7397, QX1410.7410	NA
OG0009542	WBGene00012370	W09G3.7	W09G3.7	W09G3.7a.1	QX1410.7400	NIC58.2966
OG0009543	WBGene00003581	ndx-4	Y37H9A.6	Y37H9A.6.2	QX1410.7401	NIC58.2965
OG0009544	WBGene00012391	Y6B3B.7	Y6B3B.7	Y6B3B.7.1	QX1410.7404	NIC58.2961
OG0009545	WBGene00012389	Y6B3B.4	Y6B3B.4	Y6B3B.4.1	QX1410.7406	NIC58.2963
OG0009546	WBGene00012578	Y37H9A.3	Y37H9A.3	Y37H9A.3.1	QX1410.7409	NIC58.2964
OG0009547	WBGene00000484	che-2	F38G1.1	F38G1.1.1	QX1410.7412	NIC58.19989
OG0009548	WBGene00013135	rga-2	Y53C10A.4	Y53C10A.4.1	QX1410.7414	NIC58.2224
OG0009549	WBGene00013136	tmem-189	Y53C10A.5	Y53C10A.5.1	QX1410.7415	NIC58.2214
OG0009550	WBGene00013137	Y53C10A.6	Y53C10A.6	Y53C10A.6b.1	QX1410.7416	NIC58.2215
OG0009551	WBGene00011060	R06C1.6	R06C1.6	R06C1.6.1	QX1410.7421	NIC58.2220
OG0009552	WBGene00001372	exo-3	R09B3.1	R09B3.1a.2	QX1410.7426	NIC58.2206
OG0009553	WBGene00003123	mag-1	R09B3.5	R09B3.5.1	QX1410.7429	NIC58.2203
OG0009554	WBGene00001836	hda-3	R06C1.1	R06C1.1.1	QX1410.7430	NIC58.2202
OG0009555	WBGene00011058	fdps-1	R06C1.2	R06C1.2.1	QX1410.7431	NIC58.2201
OG0009556	WBGene00006958	wve-1	R06C1.3	R06C1.3a.1	QX1410.7432	NIC58.2200
OG0009557	WBGene00011059	R06C1.4	R06C1.4	R06C1.4.1	QX1410.7433	NIC58.2199
OG0009558	NA	NA	NA	NA	QX1410.7445, QX1410.7446	NIC58.2192
OG0009559	NA	NA	NA	NA	QX1410.7452, QX1410.7456, QX1410.7460	NA
OG0009560	WBGene00007600	C15C6.1	C15C6.1	C15C6.1.1	QX1410.7466	NIC58.2177
OG0009561	WBGene00007603	popl-4	C15C6.4	C15C6.4.1	QX1410.7467	NIC58.2179
OG0009562	WBGene00007602	C15C6.3	C15C6.3	C15C6.3.1	QX1410.7468	NIC58.2178
OG0009563	WBGene00008783	F14B6.2	F14B6.2	F14B6.2.1	QX1410.7469	NIC58.2180
OG0009564	WBGene00019331	dos-3	K02F3.8	K02F3.8.1	QX1410.7475	NIC58.13729
OG0009565	WBGene00011028	R05D7.3	R05D7.3	R05D7.3b.1	QX1410.7476	NIC58.2173
OG0009566	WBGene00011029	abhd-11.2	R05D7.4	R05D7.4.1	QX1410.7479	NIC58.2174
OG0009567	WBGene00011030	R05D7.5	R05D7.5	R05D7.5a.1	QX1410.7480	NIC58.2175
OG0009568	WBGene00077559	R05D7.7	R05D7.7	R05D7.7.1	QX1410.7481	NIC58.2176
OG0009569	WBGene00011026	R05D7.1	R05D7.1	R05D7.1.2	QX1410.7482	NIC58.2172
OG0009570	WBGene00014201	ZK1053.6	ZK1053.6	ZK1053.6.1	QX1410.7490	NIC58.2162
OG0009571	WBGene00006595	top-1	M01E5.5	M01E5.5a.1	QX1410.7492	NIC58.2161
OG0009572	WBGene00010806	M01E5.3	M01E5.3	M01E5.3c.1	QX1410.7494	NIC58.2160
OG0009573	WBGene00010805	M01E5.2	M01E5.2	M01E5.2.1	QX1410.7495	NIC58.2159
OG0009574	WBGene00014197	ZK1053.2	ZK1053.2	ZK1053.2.1	QX1410.7497	NIC58.2165
OG0009575	WBGene00011433	pde-1	T04D3.3	T04D3.3a.1	QX1410.7502	NIC58.2134
OG0009576	WBGene00012345	W08E3.4	W08E3.4	W08E3.4.1	QX1410.7505	NIC58.2141
OG0009577	WBGene00004915	snr-2	W08E3.1	W08E3.1.1	QX1410.7506	NIC58.2140
OG0009578	WBGene00012344	ola-1	W08E3.3	W08E3.3a.1	QX1410.7507	NIC58.2139
OG0009579	WBGene00012734	wac-1.1	Y40B1A.3	Y40B1A.3d.1	QX1410.7508	NIC58.2136
OG0009580	WBGene00018140	F37B4.10	F37B4.10	F37B4.10a.1	QX1410.1353, QX1410.7512	NA
OG0009581	WBGene00012735	sptf-3	Y40B1A.4	Y40B1A.4.1	QX1410.7518	NIC58.2147
OG0009582	WBGene00001555	gcy-35	T04D3.4	T04D3.4a.1	QX1410.7521	NIC58.2145
OG0009583	WBGene00011434	T04D3.5	T04D3.5	T04D3.5.2	QX1410.7522	NIC58.2144
OG0009584	WBGene00012343	casc-3	W08E3.2	W08E3.2.1	QX1410.7523	NIC58.2142
OG0009585	WBGene00007216	C01A2.4	C01A2.4	C01A2.4.1	QX1410.7525	NIC58.2122
OG0009586	WBGene00007215	oxa-1	C01A2.3	C01A2.3.1	QX1410.7526	NIC58.2124
OG0009587	WBGene00007217	tads-1	C01A2.5	C01A2.5.1	QX1410.7527	NIC58.2125
OG0009588	WBGene00012809	Y43F8A.2	Y43F8A.2	Y43F8A.2.1	QX1410.7530	NIC58.14349
OG0009589	WBGene00007219	nlp-38	C01A2.7	C01A2.7b.1	QX1410.7532	NIC58.2110
OG0009590	WBGene00000780	cpn-4	F49D11.8	F49D11.8.1	QX1410.7534	NIC58.2112
OG0009591	WBGene00045433	F49D11.10	F49D11.10	F49D11.10.1	QX1410.7535	NIC58.2113
OG0009592	WBGene00018632	tag-296	F49D11.9	F49D11.9b.1	QX1410.7536	NIC58.2114
OG0009593	WBGene00235254	F49D11.14	F49D11.14	F49D11.14.1	QX1410.7537	NIC58.2115
OG0009594	WBGene00045434	Y95D11A.3	Y95D11A.3	Y95D11A.3.1	QX1410.7539	NIC58.2117
OG0009595	WBGene00013605	Y95D11A.1	Y95D11A.1	Y95D11A.1.1	QX1410.7540	NIC58.2118
OG0009596	WBGene00000410	cdk-9	H25P06.2	H25P06.2b.1	QX1410.7546	NIC58.2519
OG0009597	WBGene00010416	hxk-2	H25P06.1	H25P06.1.1	QX1410.7547	NIC58.2520
OG0009598	WBGene00013180	cutl-10	Y53H1B.1	Y53H1B.1.1	QX1410.7550	NIC58.2523
OG0009599	WBGene00013181	Y53H1B.2	Y53H1B.2	Y53H1B.2.1	QX1410.7552	NIC58.2525
OG0009600	WBGene00009461	madf-2	F36D1.1	F36D1.1.1	QX1410.7556	NIC58.2549
OG0009601	WBGene00009468	F36D1.9	F36D1.9	F36D1.9.1	QX1410.7557	NIC58.2550
OG0009602	WBGene00013127	Y52B11A.8	Y52B11A.8	Y52B11A.8.1	QX1410.7575	NIC58.3019
OG0009603	WBGene00013128	dxbp-1	Y52B11A.9	Y52B11A.9.1	QX1410.7576	NIC58.3018
OG0009604	WBGene00009827	hmg-6	F47G4.6	F47G4.6.1	QX1410.7581	NIC58.3015
OG0009605	WBGene00013129	Y52B11A.10	Y52B11A.10	Y52B11A.10.1	QX1410.7583	NIC58.3016
OG0009606	WBGene00009825	F47G4.4	F47G4.4	F47G4.4.1	QX1410.7584	NIC58.3017
OG0009607	WBGene00013513	Y71A12C.2	Y71A12C.2	Y71A12C.2.1	QX1410.7589	NIC58.3012
OG0009608	WBGene00004875	smd-1	F47G4.7	F47G4.7.2	QX1410.7590	NIC58.3013
OG0009609	WBGene00013865	ZC334.7	ZC334.7	ZC334.7.1	QX1410.7620	NIC58.3007
OG0009610	WBGene00001047	dnj-29	Y63D3A.6	Y63D3A.6b.1	QX1410.7621	NIC58.3004
OG0009611	WBGene00013406	Y63D3A.7	Y63D3A.7	Y63D3A.7.1	QX1410.7622	NIC58.3005
OG0009612	WBGene00019686, WBGene00013407	K12H6.6, fld-1	K12H6.6, Y63D3A.8	K12H6.6a.1, Y63D3A.8.1	QX1410.7623	NA
OG0009613	WBGene00010537	mys-2	K03D10.3	K03D10.3a.1	QX1410.7624	NIC58.3006
OG0009614	WBGene00013405	tdpt-1	Y63D3A.4	Y63D3A.4.1	QX1410.7626	NIC58.3001
OG0009615	WBGene00006565	tfg-1	Y63D3A.5	Y63D3A.5.1	QX1410.7627	NIC58.3002
OG0009616	WBGene00002181	kal-1	K03D10.1	K03D10.1.1	QX1410.7628	NIC58.3000
OG0009617	WBGene00001377	eya-1	C49A1.4	C49A1.4a.1	QX1410.7636	NIC58.2982
OG0009618	WBGene00008184	C49A1.1	C49A1.1	C49A1.1.1	QX1410.7637	NIC58.2983
OG0009619	WBGene00007991	C37A5.7	C37A5.7	C37A5.7.1	QX1410.7639	NIC58.2988
OG0009620	WBGene00004202	pry-1	C37A5.9	C37A5.9.1	QX1410.7640	NIC58.2986
OG0009621	WBGene00014100	ZK849.1	ZK849.1	ZK849.1.1	QX1410.7641	NIC58.2985
OG0009622	WBGene00014101	gopc-1	ZK849.2	ZK849.2a.1	QX1410.7642	NIC58.2984
OG0009623	WBGene00008191	C49A1.10	C49A1.10	C49A1.10.1	QX1410.7646	NIC58.2979
OG0009624	WBGene00010578	K04H8.3	K04H8.3	K04H8.3.1	QX1410.7650	NIC58.2977
OG0009625	WBGene00003980	pes-7	F09C3.1	F09C3.1.1	QX1410.7652	NIC58.2974
OG0009626	WBGene00008610	F09C3.2	F09C3.2	F09C3.2.2	QX1410.7653	NIC58.2975
OG0009627	WBGene00012948	dhhc-2	Y47H9C.2	Y47H9C.2.1	QX1410.7690	NIC58.2280
OG0009628	NA	NA	NA	NA	QX1410.7693, QX1410.7694, QX1410.7695	NA
OG0009629	WBGene00000415	ced-1	Y47H9C.4	Y47H9C.4a.1	QX1410.7703	NIC58.2268
OG0009630	WBGene00012950	eif-2Bbeta	Y47H9C.7	Y47H9C.7.1	QX1410.7708	NIC58.2231
OG0009631	WBGene00010248	F58D5.9	F58D5.9	F58D5.9.1	QX1410.7711	NIC58.2244
OG0009632	WBGene00002000	hrpr-1	F58D5.1	F58D5.1a.1	QX1410.7712	NIC58.2242
OG0009633	WBGene00002240	ksr-2	F58D5.4	F58D5.4a.1	QX1410.7713	NIC58.2243
OG0009634	WBGene00010242	F58D5.2	F58D5.2	F58D5.2a.1	QX1410.7715	NIC58.2241
OG0009635	WBGene00010243	F58D5.3	F58D5.3	F58D5.3.1	QX1410.7716	NIC58.2240
OG0009636	WBGene00012394	hsd-1	Y6B3B.11	Y6B3B.11.1	QX1410.7732	NIC58.2967
OG0009637	WBGene00017078, WBGene00019792	D2096.11, M116.5	D2096.11, M116.5	D2096.11.2, M116.5.1	QX1410.7739	NA
OG0009638	WBGene00006876	vab-10	ZK1151.1	ZK1151.1l.1	QX1410.7740	NIC58.2354
OG0009639	WBGene00007637	dhhc-7	C17D12.1	C17D12.1a.1	QX1410.7745	NIC58.2388
OG0009640	WBGene00007640	pcmd-1	C17D12.7	C17D12.7.1	QX1410.7746	NIC58.2389
OG0009641	WBGene00002232	kpc-1	F11A6.1	F11A6.1a.2	QX1410.7749	NIC58.2397
OG0009642	WBGene00008856	F15D3.6	F15D3.6	F15D3.6.1	QX1410.7750	NIC58.2398
OG0009643	WBGene00008857	timm-23	F15D3.7	F15D3.7.1	QX1410.7751	NIC58.2399
OG0009644	WBGene00004963	spe-9	C17D12.6	C17D12.6a.1	QX1410.7752	NIC58.2387
OG0009645	WBGene00007639	C17D12.5	C17D12.5	C17D12.5.1	QX1410.7753	NIC58.2386
OG0009646	WBGene00006807	unc-75	C17D12.2	C17D12.2a.1	QX1410.7754	NIC58.2385
OG0009647	NA	NA	NA	NA	QX1410.7756	NIC58.16838, NIC58.2384
OG0009648	WBGene00011936	pgrn-1	T22H2.6	T22H2.6a.1	QX1410.7758	NIC58.2379
OG0009649	WBGene00000641	col-65	K08C9.4	K08C9.4.1	QX1410.7761	NIC58.2460
OG0009650	WBGene00001131	dys-1	F15D3.1	F15D3.1a.1	QX1410.7763	NIC58.2467
OG0009651	WBGene00009313	F32B4.2	F32B4.2	F32B4.2.1	QX1410.7764	NIC58.2470
OG0009652	WBGene00009316	abhd-11.1	F32B4.6	F32B4.6.1	QX1410.7765	NIC58.2469
OG0009653	WBGene00010768	K11D2.1	K11D2.1	K11D2.1b.1	QX1410.7768	NIC58.2848
OG0009654	WBGene00012107	T27F6.8	T27F6.8	T27F6.8.1	QX1410.7769	NIC58.2847
OG0009655	WBGene00012106	T27F6.7	T27F6.7	T27F6.7.1	QX1410.7770	NIC58.2846
OG0009656	WBGene00012105	T27F6.6	T27F6.6	T27F6.6.2	QX1410.7771	NIC58.2845
OG0009657	WBGene00004190	pars-2	T27F6.5	T27F6.5a.1	QX1410.7772	NIC58.2844
OG0009658	NA	NA	NA	NA	QX1410.7775, QX1410.7777, QX1410.87	NA
OG0009659	WBGene00000005, WBGene00000010	aat-4, aat-9	T13A10.10, Y53H1C.1	T13A10.10a.1, Y53H1C.1a.1	QX1410.7778	NA
OG0009660	WBGene00001215	ego-2	Y53H1C.2	Y53H1C.2c.1	QX1410.7779	NIC58.2481
OG0009661	WBGene00009318	F32B4.8	F32B4.8	F32B4.8a.1	QX1410.7780	NIC58.2472
OG0009662	WBGene00009312	F32B4.1	F32B4.1	F32B4.1.1	QX1410.7781	NIC58.2471
OG0009663	WBGene00009315	F32B4.5	F32B4.5	F32B4.5a.1	QX1410.7783	NIC58.2465
OG0009664	WBGene00009064	F22G12.4	F22G12.4	F22G12.4a.1	QX1410.7788	NIC58.2834
OG0009665	WBGene00003989	pfn-1	Y18D10A.20	Y18D10A.20.1	QX1410.7789	NIC58.2833
